,num_1,num_2,num_3,num_4,num_5,score_1,score_2,score_3,score_4,score_5,000300.SH,000905.SH,excess_300,excess_500,ls,1,1,1,1,1
2018/10/22,22,16,19,19,17,0.008985526,0.009729545,0.008624633,0.013604699,0.017627792,0.043164963,0.049702276,-0.025537171,-0.032074484,-0.032074484,0.917376326,0.855597078,0.887452224,0.84316154,1.017822244
2018/10/23,22,16,19,19,17,-0.002914419,-0.005870785,-0.002175136,-0.003526298,-0.002282111,-0.026554382,-0.0183677,0.024272271,0.016085589,0.016085589,0.914702707,0.850574051,0.885521895,0.840188301,1.01549946
2018/10/24,22,16,19,19,17,-0.000779079,0.002236031,-0.000278649,0.002284219,0.001187712,0.001498384,-0.001897234,-0.000310672,0.003084946,0.003084946,0.913990081,0.852475961,0.885275145,0.842107475,1.016705581
2018/10/25,22,16,19,19,17,-0.001571184,-0.001933859,-0.00173409,-0.001525628,-0.001590514,0.001916442,-0.002607473,-0.003506956,0.001016959,0.001016959,0.912554035,0.850827393,0.883739998,0.840822732,1.015088496
2018/10/26,22,16,19,19,17,0.003783573,0.002106386,0.003785826,0.003984758,0.000753978,-0.006470881,-0.000108634,0.007224859,0.000862612,0.000862612,0.91600675,0.852619563,0.887085684,0.844173207,1.015853851
2018/10/29,19,20,18,20,17,0.001916025,-0.002316037,-0.000805347,-0.00373974,-0.005553102,-0.030485499,-0.016870731,0.024932397,0.011317629,0.011317629,0.917761841,0.850644865,0.886371272,0.841016219,1.01021271
2018/10/30,19,20,18,20,17,0.000932644,0.001104586,0.002314617,0.002010979,0.001415177,0.010845367,0.01009242,-0.00943019,-0.008677243,-0.008677243,0.918617787,0.851584475,0.888422882,0.842707485,1.01164234
2018/10/31,19,20,18,20,17,0.00355275,0.002195857,0.003180029,0.001575289,0.008282241,0.01400526,0.016175372,-0.005723019,-0.007893131,-0.007893131,0.921881406,0.853454433,0.891248093,0.844034993,1.020021006
2018/11/1,19,20,18,20,17,0.003188604,0.003016576,0.002984675,0.002224274,0.005057085,0.007359329,0.006186001,-0.002302245,-0.001128917,-0.001128917,0.92482092,0.856028943,0.89390818,0.845912358,1.025179338
2018/11/2,19,20,18,20,17,0.009988163,0.011424636,0.012500673,0.012915093,0.017560694,0.035637057,0.032326273,-0.018076363,-0.014765579,-0.014765579,0.934058183,0.865808762,0.905082633,0.856837395,1.043182199
2018/11/5,20,20,17,20,17,0.006314219,0.005516921,0.00149394,0.002676469,-0.000900644,-0.008330674,0.000648948,0.00743003,-0.001549592,-0.001549592,0.93995603,0.870585361,0.906434773,0.859130694,1.042242664
2018/11/6,20,20,17,20,17,-0.003202681,-0.004489897,-0.00198901,-0.002967682,-0.003868979,-0.00603462,-0.00061475,0.002165641,-0.003254229,-0.003254229,0.936945651,0.866676523,0.904631865,0.856581067,1.038210249
2018/11/7,20,20,17,20,17,0.000210995,0.001931083,0.001270562,-0.000463548,-0.002254415,-0.006549188,-0.005173385,0.004294773,0.00291897,0.00291897,0.937143341,0.868350147,0.905781256,0.856184001,1.035869692
