,num_1,num_2,num_3,num_4,num_5,score_1,score_2,score_3,score_4,score_5,000300.SH,000905.SH,excess_300,excess_500,ls,1,1,1,1,1
2017/6/2,3,4,4,4,3,-0.002981358,0.000802659,-0.001198975,-0.001005373,0.000138948,-0.003210645,0.010949212,0.003349593,-0.010810264,-0.010810264,0.967669126,0.941964171,0.915998997,0.929067743,0.986251784
2017/6/5,3,4,4,4,3,0.005419527,0.000193231,-0.001661197,-0.005128936,0.014754387,-0.005093919,0.007497592,0.019848306,0.007256795,0.007256795,0.972913435,0.942146188,0.914477342,0.924302614,1.000803324
2017/6/6,3,4,4,4,3,0.00400722,0.000477321,0.005729641,0.009574341,0.016476279,0.006956396,0.004422435,0.009519883,0.012053844,0.012053844,0.976812114,0.942595895,0.919716969,0.933152202,1.017292839
2017/6/7,3,4,4,4,3,0.009840326,0.005723637,0.009991526,0.011196019,0.022206532,0.011735302,0.019429874,0.010471231,0.002776658,0.002776658,0.986424263,0.947990971,0.928906345,0.943599792,1.039883386
2017/6/8,3,4,4,4,3,0.00465378,0.001960114,0.001153141,-0.000585407,-0.001689481,0.007671476,0.000664985,-0.009360958,-0.002354466,-0.002354466,0.991014865,0.949849141,0.929977505,0.943047403,1.038126522
2017/6/9,3,4,4,4,3,0.00092266,0.011041735,0.003885155,0.007833265,0.005688584,0.00426568,0.001726806,0.001422904,0.003961778,0.003961778,0.991929235,0.960337124,0.933590612,0.950434543,1.044031992
2017/6/12,3,4,4,4,3,-0.003581627,0.0040971,-0.000645364,0.004001125,-0.003130427,-0.000497739,-0.011125313,-0.002632688,0.007994886,0.007994886,0.988376515,0.964271721,0.932988106,0.954237351,1.040763726
2017/6/13,3,4,4,4,3,0.004846731,0.002141266,0.005353449,0.015432061,0.001182665,0.002204572,0.013078406,-0.001021907,-0.011895741,-0.011895741,0.99316691,0.966336483,0.93798281,0.9689632,1.0419946
2017/6/14,3,4,4,4,3,0.002121792,9.21E-05,-0.001366502,-0.004091208,-0.004182103,-0.013111798,-0.002279241,0.008929695,-0.001902861,-0.001902861,0.995274204,0.966425445,0.936701055,0.964998969,1.037636872
2017/6/15,3,4,3,4,3,0.004302359,0.005754904,0.005975686,0.007133381,0.006401697,-0.001841428,0.009174666,0.008243125,-0.002772968,-0.002772968,0.999556231,0.971987131,0.942298486,0.971882674,1.044279509
2017/6/16,3,4,3,4,3,-0.001140087,0.000354645,0.006308407,0.002688851,-0.008155071,-0.002842334,-0.001356879,-0.005312737,-0.006798192,-0.006798192,0.998416649,0.972331841,0.948242888,0.974495922,1.035763335
2017/6/19,3,4,3,4,3,0.00474532,0.012323894,0.005998677,0.008442077,0.024607362,0.009921109,0.007385664,0.014686254,0.017221698,0.017221698,1.003154456,0.984314756,0.953931091,0.982722692,1.061250738
2017/6/20,3,4,3,4,3,0.013534531,0.007190936,0.008422109,0.010583493,0.038138379,-0.002020446,0.001568327,0.040158826,0.036570052,0.036570052,1.016731681,0.991392901,0.961965203,0.993123331,1.101725122
2017/6/21,3,4,3,4,3,-0.001831287,-0.000648068,0.002658672,-0.002236003,-0.008380832,0.011693252,0.001859266,-0.020074084,-0.010240098,-0.010240098,1.014869753,0.990750411,0.964522753,0.990902704,1.092491748
2017/6/22,3,4,3,4,3,-0.003560527,-0.004159007,-0.004595351,-0.005131733,0.022746699,0.00066333,-0.014124271,0.022083369,0.03687097,0.03687097,1.011256281,0.986629873,0.960090432,0.985817656,1.117342329
2017/6/23,3,4,3,4,3,-0.006924218,-0.002814659,-0.007176344,0.001900212,-0.006812757,0.009063208,0.002998829,-0.015875965,-0.009811585,-0.009811585,1.004254123,0.983852847,0.953200493,0.987690918,1.109730148
2017/6/26,3,4,3,4,3,0.012457028,0.008619703,0.014901714,0.012234736,0.027083619,0.012479022,0.016859363,0.014604597,0.010224256,0.010224256,1.016764145,0.992333366,0.967404814,0.999775056,1.139785656
2017/6/27,3,4,3,4,3,-0.000828933,-3.34E-06,3.84E-05,0.003064143,-0.002228952,0.00180748,0.000250342,-0.004036432,-0.002479294,-0.002479294,1.015921316,0.992330052,0.967441953,1.00283851,1.137245129
2017/6/28,3,4,3,4,3,0.002741645,-0.003079019,-0.008512789,-0.009777197,-0.016510201,-0.007769299,-0.004410151,-0.008740902,-0.01210005,-0.01210005,1.018706612,0.989274648,0.959206324,0.99303356,1.118468983
2017/6/29,4,4,4,4,3,-0.002150482,-0.013318172,-0.011013355,-0.004053345,-0.001032653,0.00621474,0.005057335,-0.007247394,-0.006089988,-0.006089988,1.016515902,0.976099319,0.948642244,0.989008453,1.117313992
2017/6/30,4,4,4,4,3,-0.003014069,-0.004183652,-0.00332866,-0.001434464,-0.012130546,-0.00055331,0.003460852,-0.011577236,-0.015591398,-0.015591398,1.013452052,0.972015658,0.945484536,0.987589755,1.103760364
2017/7/3,4,4,4,4,3,0.006851591,0.004952821,0.002844254,0.00803645,0.005340238,-0.004349842,0.006392795,0.00969008,-0.001052557,-0.001052557,1.020395812,0.976829878,0.948173735,0.995526471,1.109654707
2017/7/4,4,4,4,4,3,-0.000519124,0.002432728,-0.00167627,-0.000400524,0.001037863,-0.008455565,-0.004945446,0.009493428,0.00598331,0.00598331,1.019866099,0.97920624,0.94658434,0.995127739,1.110806377
