,num_1,num_2,num_3,num_4,num_5,score_1,score_2,score_3,score_4,score_5,000300.SH,000905.SH,excess_300,excess_500,ls
2020-11-18,60.0,61.0,60.0,61.0,60.0,-0.010334838866382404,0.0005671009622796335,0.0034311295019368413,-0.00016022252181213873,0.002763819635258086,-0.0006374124324025621,0.0006422658254616742,0.003401232067660648,0.0021215538097964118,0.0021215538097964118
2020-11-19,60.0,61.0,60.0,61.0,60.0,0.001296098246380182,-0.004992449375967632,-0.00160041327847269,-0.004173970404106225,-0.0052725216871918985,0.007424867172151739,0.0030894132007361907,-0.012697388859343638,-0.00836193488792809,-0.00836193488792809
2020-11-20,60.0,61.0,60.0,61.0,60.0,0.0043460386508005575,0.002858436406263794,-0.000512893090473678,9.12087815872878e-06,0.0038666070896713626,0.0031047140923581296,0.009808823067006145,0.000761892997313233,-0.005942215977334782,-0.005942215977334782
2020-11-23,60.0,61.0,60.0,61.0,60.0,0.0019388883657364098,0.004006455669603814,0.004818270201198818,0.004108656953326729,0.005916558221236849,0.012489657697606127,0.0077751950415616555,-0.006573099476369278,-0.0018586368203248067,-0.0018586368203248067
2020-11-24,60.0,61.0,60.0,61.0,60.0,0.00979392584709399,0.004104175551521732,0.003338334870742834,0.0024987347575700565,0.0012933852569822029,-0.006141821327744212,0.00034914636802807486,0.0074352065847264155,0.000944238888954128,0.000944238888954128
2020-11-25,60.0,61.0,60.0,61.0,60.0,-0.014725268125361395,0.0008278188828374803,3.2191580182920143e-05,-0.00014067662265880332,-0.00048366779332170923,-0.012783733960022414,-0.01927665443021742,0.012300066166700705,0.01879298663689571,0.01879298663689571
2020-11-26,63.0,64.0,64.0,64.0,63.0,-0.006545866956281715,-0.002860140318664087,-0.004156889628646741,0.0005765897227966912,-0.0033194104939420384,0.0018103325391491953,-0.0025305612113939446,-0.005129743033091234,-0.0007888492825480937,-0.0007888492825480937
2020-11-27,63.0,64.0,64.0,64.0,63.0,-0.004097440754282228,-0.006127424524749764,-0.0017850042001445379,-0.0020123562051693102,-0.002609129073740858,0.012435995682567036,0.0027327407921948765,-0.015045124756307895,-0.0053418698659357345,-0.0053418698659357345
2020-11-30,63.0,64.0,64.0,64.0,63.0,-0.00400684151333702,-0.0006649301523830968,0.0024011632628872306,0.00021161642978258233,0.001311965301582259,-0.004119844923576199,-0.004828696976042268,0.005431810225158458,0.006140662277624527,0.006140662277624527
2020-12-01,63.0,64.0,64.0,64.0,63.0,0.011890323437681165,0.003518435137444452,0.0038668499283570686,0.0041756063494346445,0.0019773967472033155,0.02154125296104037,0.016719032295829495,-0.019563856213837053,-0.014741635548626179,-0.014741635548626179
